Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Kingdom of Cambodia,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,"Table 2: Schools, Classes, Students and Staff by Province","Table 6: All Lycees, Classes, Students and Staff by Province",Unnamed: 15,"Table 5: Colleges, Classes, Students and Staff by Province","Table 7: Lycees with grade 10-12 only, Classes, Students and Staff by Province","Table 3: Pre- Schools, Classes, Students and Staff by Province","Table 4: Primary Schools, Classes, Students and Staff by Province","Table 8: Secondary Schools, Classes, Students and Staff by Province",Table 12: Number of Classes by Grade and Education level,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Table 10: Number of Cluster schools and Schools in Pagoda,Table 9: Characteristics of Schools and School Principals,Table 11: Number of Schools by Highest Grade Taught,Table 16: Enrollment and Repeaters by Grade,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,"Table 13: Enrollment by Level of Education, 2020 - 2021","Table 14: Enrollment by Level of Education, 2021 - 2022",Table 17: New Intake and Enrollment by Level and Age (Both Sexes),Table 18: New Intake and Enrollment by Level and Age (Female),Table 15: Pre-School Enrollment,Table 26: Educational Staff in Province and District Offices and Schools,Table 20: School Staff with Special Functions,Table 19: School Staff by Education and Pedagogical Training,Table 21: Teaching Staff and Pedagogical Trainning,Table 23: Condition of Classrooms and Existence of Separate School Office and Library,Table 25: Community Participation and Financing,Table 22: Condition of School Buildings,Table 24: School Space and Sports Facilities,"Table12: Indicators on Access, Gross and Net Enrolment Ratios by Province for Male",Table 10: Indicators on Access and Equity by Province,Table 9: Indicators on Enrollment by Province,Table 11: Gross and Net Enrollment Ratios by Province,Table 3:  Indicators on Primary Schools by Province,Table 1: Indicators on Schools,Table 2:  Indicators on Schools by Province,Table 4:  Indicators on Secondary Schools by Province,Table 7: Indicators on Primary Students and Staff by Province,Table 27: School-Going Age Population and Respective Sex-Ratios,Table 8: Indicators on Secondary Students and Staff by Province,Table 5:  Indicators on Students and Staff,Table 6: Indicators on Students and Staff by Province,Table 16: Student Flow Rates and Graduates by level for Both Sex 2020 - 2021,Table 20: Student Flow Rates and graduates by Level for Female 2020 - 2021,Table 24: Student Flow Rates and Graduates by level for Male 2020 - 2021,Table 13: Student Flow Rates for Both Sex  2020 - 2021,Table 17: Student Flow Rates for Female 2020 - 2021,Table 21: Student Flow Rates (Grade 1-4) for Male 2020 - 2021,Table 25:  Servival Rate And Completion Rate,Table 26 : Gender Parity Index in Education Indicators 2021 - 2022,"APPENDIX: EDUCATION STATISTICS, 1979/1980 to 2021/2022"
,34.6,28.4,34.2,,43.9,1.3,1.4,18,49.2,53.4,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Kingdom,,,,,,,,,,
,27.9,23.9,39,,50.5,1.3,1.2,14.3,55.6,58.2,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"By Area of Location:
-    Urban Area",,,,,,,,,,
,36.7,29.7,33.2,,42.6,1.3,1.4,19.1,47.3,51.9,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-    Rural Area,,,,,,,,,,
,38.7,36.7,25.7,,30.6,1.2,3,5.3,94.4,94.9,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"By Type of School & Edn. Level :
-    Pre-School",,,,,,,,,,
,45.1,35.1,32.2,,44.1,1.4,1.3,22.2,52.7,58.9,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-    Primary School,,,,,,,,,,
,23.3,19.3,43.1,,46.2,1.1,1.3,16.9,41.7,45.3,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-    College,,,,,,,,,,
,23.3,20.1,42,,48.9,1.2,1.2,13.7,39.2,40.9,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-    Lycee,,,,,,,,,,
,23.4,19.8,43.3,,48.3,1.1,1.3,15.4,42.7,45.8,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-    Lower Secondary Level,,,,,,,,,,
,23,19.8,40.7,,47.4,1.2,1.2,13.6,35.2,36.3,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-    Upper Secondary Level,,,,,,,,,,
,46.4,35.8,38,,50,1.3,1.2,22.8,58.3,65.7,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Characteristics of Primary Schools:
-    Cluster - core school",,,,,,,,,,
,44.5,34.8,30,,41.7,1.4,1.4,21.9,50.1,55.8,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-    Cluster - satellite school,,,,,,,,,,
,43,34.2,29.1,,38.9,1.3,1.5,20.5,50.3,54.6,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-    Annex school,,,,,,,,,,
,44.8,33.9,33.8,,42.9,1.3,1.4,24.3,50.4,57,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-    School in Pagoda,,,,,,,,,,
,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disadvantaged school (All Level),,,,,,,,,,
,Pupil,Pupil,Pupil,,Pupil,Classes,Classroom,Percentage of Total Students in,,,,Percentage of,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province,,,,,,,,,
,Teacher,Staff,Class,,Classroom,per,Area (m2),Pre-school,Primary,Lower,Upper,Non-tching,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ratio,Ratio,Ratio,,Ratio,Classroom,per Pupil,,,Secondary,Secondary,Staff,Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34.4,28.8,33.6,,41.3,1.2,1.4,10.2,60.9,19.3,9.6,16.4,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banteay Meanchey,,,,,,,,,
,37.8,30.3,34.3,,46.5,1.4,1.2,6.6,65.4,18.6,9.3,19.8,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battambang,,,,,,,,,
,38.2,29.3,36.5,,46.1,1.3,1.3,7,62,19.6,11.3,23.3,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Cham,,,,,,,,,
,33,27.4,35.8,,46.4,1.3,1.2,5.5,62.3,21.4,10.8,17.1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Chhnang,,,,,,,,,
,38.4,32,39.6,,48.5,1.2,1.3,5.6,64.3,20.9,9.1,16.8,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Speu,,,,,,,,,
,35.6,30,32.3,,41.1,1.3,1.6,6.3,63.8,19.1,10.8,15.6,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Thom,,,,,,,,,
,26.5,21.9,26.6,,39,1.5,1.5,5.6,60.2,21.9,12.3,17.4,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampot,,,,,,,,,
,36.1,29.9,38.7,,47.2,1.2,1.4,6,61.3,21.2,11.6,17.2,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kandal,,,,,,,,,
,18.9,15.7,30,,34.4,1.1,1.7,9.1,60.8,19.2,10.9,16.9,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kep,,,,,,,,,
,23.4,20.3,23.3,,32.4,1.4,1.9,7.4,61.2,20.3,11.1,13.4,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koh Kong,,,,,,,,,
,33.2,28.9,29.9,,42.8,1.4,1.3,5,71.5,16.1,7.4,13,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kratie,,,,,,,,,
,23.5,21.9,25.6,,33.8,1.3,1.9,5.4,69.1,16.9,8.7,6.8,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mondul Kiri,,,,,,,,,
,35.1,29,27.6,,36.9,1.3,1.8,6.1,66,18.6,9.3,17.5,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otdar Meanchey,,,,,,,,,
,24.3,21.3,30.2,,38.2,1.3,1.6,6,60.7,21.9,11.4,12.4,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pailin,,,,,,,,,
,26.5,23.6,43,,60.6,1.4,1,4,55.2,24,16.8,11.2,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phnom Penh,,,,,,,,,
,26.7,22.9,35.4,,40.7,1.2,1.5,4.5,63.8,20.8,10.9,14.1,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preah Sihanouk,,,,,,,,,
,26.8,23.1,26.2,,32.1,1.2,1.8,7.1,64.9,18.3,9.8,13.8,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preah Vihear,,,,,,,,,
,41.3,31.1,35.1,,42.2,1.2,1.4,6.9,61.5,21,10.6,24.7,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prey Veng,,,,,,,,,
,35.5,28.7,33.2,,43.1,1.3,1.3,7.1,64.7,18.4,9.7,19,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pursat,,,,,,,,,
,39.4,35.8,28.6,,43.3,1.5,1.4,4.6,70.4,16.6,8.4,9,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ratanak Kiri,,,,,,,,,
,46.9,36.2,36.6,,49.7,1.4,1.2,10.2,59.2,19.3,11.3,22.8,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siemreap,,,,,,,,,
,27,23.7,21.3,,35.3,1.7,1.7,3.6,73.3,15.5,7.5,12.1,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stung Treng,,,,,,,,,
,32.4,25.7,34,,39.3,1.2,1.5,5.7,62.2,21.7,10.4,20.6,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svay Rieng,,,,,,,,,
,30.9,24.3,33.9,,37,1.1,1.8,6.2,56.8,22.8,14.2,21.4,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takeo,,,,,,,,,
,43.7,35.4,34.9,,45.3,1.3,1.3,8,64.2,18.8,9,19,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tbaung Khmum,,,,,,,,,
,34.6,28.4,34.2,,43.9,1.3,1.4,6.6,62.1,20.2,11,18,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Kingdom,,,,,,,,,
,27.9,23.9,39,,50.5,1.3,1.2,5.8,55.1,22.2,16.8,14.3,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-  Urban Area,,,,,,,,,
,36.7,29.7,33.2,,42.6,1.3,1.4,6.8,63.8,19.7,9.6,19.1,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-  Rural Area,,,,,,,,,
,Primary Level (Grades 1-6),,,,Lower Secondary Level (Grades 7-9),,,Upper Secondary Level (Grades 10-12),,,Successful Candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province,,,,,,,,
,Promotion,Repetition,Dropout,,Promotion,Repetition,Dropout,Promotion,Repetition,Dropout,Grade 6,Grade 9,Grade 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,89.5,4.9,5.5,,87.1,0.9,12.1,85.5,0.8,13.8,13425,6483,2846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banteay Meanchey,,,,,,,,
,85.1,6.9,8,,82.1,1.2,16.7,79.5,1.3,19.1,17707,8854,3670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battambang,,,,,,,,
,80.9,9.7,9.4,,80.1,1.2,18.7,78.9,1.3,19.8,12191,7169,3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Cham,,,,,,,,
,87.7,8.3,4,,81,0.7,18.3,74,1.1,24.9,9809,4566,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Chhnang,,,,,,,,
,86.1,5.7,8.2,,71.6,0.7,27.7,68.5,0.7,30.8,11387,3827,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Speu,,,,,,,,
,83.3,7.7,9,,81.2,0.8,18,80.1,0.8,19.2,8944,5990,2725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Thom,,,,,,,,
,88.3,5.3,6.4,,82.6,1.5,15.8,79.5,1.1,19.4,9182,5349,2852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampot,,,,,,,,
,84.9,11.5,3.6,,87.7,1.1,11.2,81.3,0.9,17.8,21715,11868,5397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kandal,,,,,,,,
,87.4,5.5,7.1,,86.9,2.8,10.3,90.4,0.1,9.5,605,324,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kep,,,,,,,,
,84.2,5.1,10.7,,83.4,1.7,14.9,80.8,0.5,18.7,1639,1018,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koh Kong,,,,,,,,
,80,9.8,10.2,,78.6,1.3,20.1,83.1,0.4,16.5,5259,2410,1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kratie,,,,,,,,
,85,7,7.9,,84.8,2.3,12.9,88.9,1.2,9.9,1503,785,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mondul Kiri,,,,,,,,
,80.9,8.5,10.7,,81.4,1.8,16.8,85.2,2.3,12.5,3048,1989,1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otdar Meanchey,,,,,,,,
,80.2,8.2,11.6,,80.4,2.2,17.4,82.3,2.1,15.5,882,663,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pailin,,,,,,,,
,84.3,5.5,10.2,,85.8,1.9,12.3,84.6,1.8,13.6,14464,10056,6080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phnom Penh,,,,,,,,
,82.9,8.5,8.6,,85.1,1.8,13.1,86.2,0.4,13.4,3011,1682,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preah Sihanouk,,,,,,,,
,80.7,11,8.3,,85.1,0.5,14.4,76.9,0.5,22.6,3674,2274,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preah Vihear,,,,,,,,
,86,7.8,6.2,,81.1,0.4,18.5,78.5,0.9,20.6,17432,8411,4049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prey Veng,,,,,,,,
,83.7,9.2,7.2,,85.2,0.3,14.5,82.6,1.1,16.3,6976,4001,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pursat,,,,,,,,
,82.5,5.4,12.2,,79.3,0.9,19.8,83.7,0.5,15.8,3240,1364,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ratanak Kiri,,,,,,,,
,81.4,9.5,9.1,,81.5,2.3,16.2,82.2,1.3,16.5,16030,9484,5108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siemreap,,,,,,,,
,75.3,12.8,11.9,,78.4,0.7,20.9,89.3,0.5,10.3,1450,904,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stung Treng,,,,,,,,
,88,5.7,6.3,,77.2,0.5,22.2,74.8,0.4,24.8,8772,4028,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svay Rieng,,,,,,,,
,88.4,7.7,4,,86.7,1.5,11.8,82.2,0.9,16.9,15952,10013,5576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takeo,,,,,,,,
,80.9,8.4,10.8,,77.3,1.4,21.2,77.9,1.2,20.9,9422,4303,2207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tbaung Khmum,,,,,,,,
,84.9,8,7.2,,82.2,1.2,16.6,80.4,1.1,18.5,217719,117815,58904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Kingdom,,,,,,,,
,83.5,7.4,9,,86.2,1.8,11.9,82.7,1.5,15.8,36392,26854,17035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- Urban Area,,,,,,,,
,84.5,8,7.4,,81.1,1.1,17.8,79.5,0.9,19.6,181327,90961,41869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- Rural Area,,,,,,,,
,Primary Level (Grades 1-6),,,,Lower Secondary Level (Grades 7-9),,,Upper Secondary Level (Grades 10-12),,,Successful Candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province,,,,,,,
,Promotion,Repetition,Dropout,,Promotion,Repetition,Dropout,Promotion,Repetition,Dropout,Grade 6,Grade 9,Grade 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90.7,3.7,5.7,,88.4,0.5,11.1,88.2,0.7,11.1,6887,3695,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banteay Meanchey,,,,,,,
,87.7,5.3,7.1,,83.3,0.9,15.8,79.3,1.3,19.4,9136,4942,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battambang,,,,,,,
,86,6.8,7.3,,81.8,0.9,17.3,79.6,1.3,19.1,7119,4070,2335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Cham,,,,,,,
,90.9,5.5,3.6,,81,0.5,18.5,74.6,1,24.4,5213,2555,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Chhnang,,,,,,,
,86.3,4.7,9,,70.9,0.4,28.7,69.3,0.6,30.1,5753,2106,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Speu,,,,,,,
,86.4,5.5,8.1,,81.8,0.5,17.7,80.8,0.4,18.8,4790,3480,1606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Thom,,,,,,,
,90.3,3.9,5.8,,83.4,1,15.6,80.8,0.9,18.3,4841,2864,1594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampot,,,,,,,
,87.7,9,3.4,,88.6,0.7,10.6,83.1,0.6,16.2,10900,6506,3362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kandal,,,,,,,
,88.8,3.6,7.5,,88.8,1.3,9.9,89.8,0.2,10,338,188,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kep,,,,,,,
,84.3,4,11.7,,83.9,1,15.1,83.1,0.5,16.4,802,528,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koh Kong,,,,,,,
,83.5,7.5,9,,79.6,0.6,19.8,84.3,0.4,15.3,2866,1359,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kratie,,,,,,,
,86.7,5.2,8.1,,82.6,1.1,16.3,89.2,1.1,9.8,800,356,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mondul Kiri,,,,,,,
,82.2,6.5,11.3,,83,1.2,15.8,86.7,1.8,11.5,1608,1036,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otdar Meanchey,,,,,,,
,81.6,6.7,11.7,,83.2,1.4,15.4,84.5,1.6,13.9,463,400,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pailin,,,,,,,
